order_id,first_name,last_name,product_id,category,quantity,amount,payment_method,city,email
440,Sneha,Verma,1050,Sports  ,6,4260.69,Credit Card,Hyderabad,sneha.verma440@gmail.com
443,Sneha,  Reddy  ,1029,Groceries  ,3,2109.7,UPI,Chennai,sneha.reddy443@gmail.com
445,  Sneha  ,Gupta  ,1080,Books,2,1589.64,UPI,Bangalore,sneha.gupta445@gmail.com
447,  Anjali,  Naidu  ,1096,  Clothing  ,3,2474.39,Debit Card,Delhi,anjali.naidu447@gmail.com
448,  Priya,  Reddy,1058,  Furniture  ,1,643.03,Credit Card,Chennai,priya.reddy448@gmail.com
449,  Neha,  Gupta,1039,Furniture,2,200.86,Credit Card,Bangalore,neha.gupta449@gmail.com
450,  Neha,Das  ,1072,  Groceries  ,9,4120.1,Cash,Hyderabad,neha.das450@gmail.com
451,Rahul  ,Gupta,1052,  Electronics  ,8,4673.46,Debit Card,Mumbai,rahul.gupta451@gmail.com
452,  Anjali  ,Reddy  ,1063,Sports  ,4,2935.76,Cash,Kolkata,anjali.reddy452@gmail.com
453,  Neha  ,Rao  ,1074,  Books  ,4,1870.29,Debit Card,Bangalore,neha.rao453@gmail.com
456,  Sneha,  Reddy  ,1027,  Books  ,1,518.08,Credit Card,Mumbai,sneha.reddy456@gmail.com
457,Sneha  ,Kumar,1086,Electronics,8,2472.97,Cash,Chennai,sneha.kumar457@gmail.com
459,  Rahul  ,  Verma  ,1062,  Electronics,10,3745.82,Debit Card,Mumbai,rahul.verma459@gmail.com
461,  Anjali,Kumar,1065,Furniture  ,6,2365.55,Credit Card,Mumbai,anjali.kumar461@gmail.com
463,  Sneha  ,Rao,1091,  Clothing,7,3086.62,UPI,Delhi,sneha.rao463@gmail.com
464,  Priya,  Patel  ,1072,Furniture  ,1,4020.3,Cash,Chennai,priya.patel464@gmail.com
467,Anjali  ,Naidu  ,1037,  Furniture,9,1774.98,Cash,Bangalore,anjali.naidu467@gmail.com
468,Priya  ,  Rao  ,1069,  Groceries,6,1165.3,Net Banking,Bangalore,priya.rao468@gmail.com
470,Sneha  ,Reddy,1048,  Clothing  ,5,4234.44,Debit Card,Delhi,sneha.reddy470@gmail.com
471,Neha  ,Verma  ,1096,Electronics,1,1800.34,Cash,Pune,neha.verma471@gmail.com
474,Arjun  ,Gupta,1043,  Clothing,1,4149.01,Debit Card,Delhi,arjun.gupta474@gmail.com
475,Suresh  ,Gupta  ,1005,  Electronics,3,137.05,Credit Card,Mumbai,suresh.gupta475@gmail.com
476,  Priya  ,  Naidu  ,1098,  Groceries,1,3768.16,Cash,Hyderabad,priya.naidu476@gmail.com
477,Amit,  Reddy,1046,Groceries  ,3,464.16,Net Banking,Kolkata,amit.reddy477@gmail.com
478,  Amit  ,Patel  ,1080,  Sports,5,1269.1,UPI,Bangalore,amit.patel478@gmail.com
479,Suresh  ,  Gupta,1003,  Clothing  ,3,1782.75,Debit Card,Mumbai,suresh.gupta479@gmail.com
481,Rahul  ,  Verma  ,1013,Groceries,7,4420.87,Net Banking,Chennai,rahul.verma481@gmail.com
482,Arjun  ,  Reddy  ,1078,Books,10,2049.46,UPI,Kolkata,arjun.reddy482@gmail.com
484,  Pooja  ,Naidu  ,1065,Furniture  ,8,4760.79,UPI,Mumbai,pooja.naidu484@gmail.com
486,Kiran,  Verma,1003,Clothing,9,261.21,UPI,Mumbai,kiran.verma486@gmail.com
487,Anjali  ,Sharma,1032,  Electronics  ,3,2678.33,Cash,Mumbai,anjali.sharma487@gmail.com
490,Amit,  Gupta,1070,  Electronics,6,2275.63,Cash,Hyderabad,amit.gupta490@gmail.com
492,  Ravi  ,Gupta,1051,Groceries,4,4686.15,UPI,Mumbai,ravi.gupta492@gmail.com
493,Rahul,  Naidu  ,1074,  Groceries,9,573.58,Credit Card,Delhi,rahul.naidu493@gmail.com
494,  Arjun  ,  Sharma,1045,Electronics,7,1504.6,Net Banking,Kolkata,arjun.sharma494@gmail.com
496,Rahul  ,  Gupta  ,1053,Sports,2,3923.54,Debit Card,Chennai,rahul.gupta496@gmail.com
498,Anjali  ,Gupta,1097,Furniture,2,1498.66,Credit Card,Bangalore,anjali.gupta498@gmail.com
500,  Pooja,Kumar  ,1100,  Groceries  ,7,4865.65,Net Banking,Pune,pooja.kumar500@gmail.com
501,Suresh  ,  Kumar,1029,  Electronics,5,2287.08,Credit Card,Mumbai,suresh.kumar501@gmail.com
503,  Anjali,  Rao  ,1088,  Electronics,5,1052.28,Net Banking,Chennai,anjali.rao503@gmail.com
505,Kiran,  Verma,1026,  Clothing  ,7,1628.27,Credit Card,Chennai,kiran.verma505@gmail.com
506,Priya  ,  Das  ,1005,  Groceries  ,3,784.95,Credit Card,Bangalore,priya.das506@gmail.com
507,Kavya  ,Rao,1029,  Clothing,7,668.44,Credit Card,Hyderabad,kavya.rao507@gmail.com
509,  Suresh  ,  Patel  ,1021,  Furniture,2,1132.03,Cash,Kolkata,suresh.patel509@gmail.com
511,  Anjali  ,Gupta,1085,Electronics,4,1976.2,Net Banking,Kolkata,anjali.gupta511@gmail.com
512,  Pooja,  Rao,1064,Books  ,7,4823.43,Cash,Hyderabad,pooja.rao512@gmail.com
514,  Suresh  ,  Kumar,1063,  Sports  ,2,3280.25,Credit Card,Kolkata,suresh.kumar514@gmail.com
515,  Priya  ,  Patel  ,1084,  Clothing,2,3882.85,Cash,Mumbai,priya.patel515@gmail.com
519,  Amit  ,Kumar  ,1051,  Books  ,2,1302.09,Net Banking,Chennai,amit.kumar519@gmail.com
520,  Sneha,Verma  ,1007,Sports,5,4751.48,Cash,Delhi,sneha.verma520@gmail.com
522,  Priya  ,  Sharma,1054,  Electronics,2,503.71,Cash,Bangalore,priya.sharma522@gmail.com
523,  Neha,Naidu  ,1016,Clothing,10,3111.39,Cash,Kolkata,neha.naidu523@gmail.com
525,  Arjun,Das  ,1050,  Electronics,6,4734.88,Net Banking,Mumbai,arjun.das525@gmail.com
527,  Pooja  ,Sharma  ,1091,Furniture,8,1017.29,Cash,Bangalore,pooja.sharma527@gmail.com
528,Anjali,Sharma,1086,  Furniture,3,3925.86,Debit Card,Delhi,anjali.sharma528@gmail.com
530,  Sneha,  Reddy,1074,Furniture  ,3,1451.4,Cash,Hyderabad,sneha.reddy530@gmail.com
534,  Sneha  ,Verma  ,1049,Furniture,4,4422.65,Debit Card,Mumbai,sneha.verma534@gmail.com
538,Kiran,  Gupta,1059,  Electronics,6,2428.52,Net Banking,Bangalore,kiran.gupta538@gmail.com
540,Amit  ,  Reddy,1012,  Sports,8,2059.47,Cash,Hyderabad,amit.reddy540@gmail.com
541,Kavya,  Kumar  ,1009,  Groceries  ,5,3118.99,Net Banking,Delhi,kavya.kumar541@gmail.com
543,Ravi  ,  Gupta  ,1012,  Furniture  ,7,3084.44,Debit Card,Bangalore,ravi.gupta543@gmail.com
544,Pooja,Sharma  ,1091,Electronics,6,2555.12,UPI,Kolkata,pooja.sharma544@gmail.com
545,  Amit  ,Patel,1023,  Electronics  ,3,4710.87,Net Banking,Kolkata,amit.patel545@gmail.com
546,  Sneha  ,  Reddy,1039,Groceries,9,1735.77,Cash,Mumbai,sneha.reddy546@gmail.com
547,Anjali  ,Naidu,1052,  Electronics  ,4,2754.53,Net Banking,Mumbai,anjali.naidu547@gmail.com
550,Ramesh,Singh  ,1100,Books  ,10,2618.69,Credit Card,Hyderabad,ramesh.singh550@gmail.com
551,  Vamsi  ,Rao  ,1086,  Sports,9,3933.55,UPI,Pune,vamsi.rao551@gmail.com
553,  Sneha,  Verma,1085,Sports  ,8,1843.98,Credit Card,Chennai,sneha.verma553@gmail.com
554,  Sneha,Singh  ,1096,  Clothing,10,3701.18,UPI,Kolkata,sneha.singh554@gmail.com
555,Sneha  ,Naidu  ,1022,Electronics,4,794.88,Credit Card,Chennai,sneha.naidu555@gmail.com
557,  Ravi  ,  Das  ,1098,  Books,6,914.61,Net Banking,Bangalore,ravi.das557@gmail.com
559,  Vamsi  ,  Gupta  ,1090,Electronics  ,8,3339.07,Credit Card,Bangalore,vamsi.gupta559@gmail.com
560,Amit,Reddy,1051,Furniture  ,2,372.61,Debit Card,Chennai,amit.reddy560@gmail.com
561,Kavya  ,  Naidu  ,1012,Books  ,6,4643.76,Net Banking,Hyderabad,kavya.naidu561@gmail.com
564,  Divya  ,Gupta,1058,  Electronics,2,2723.91,Credit Card,Bangalore,divya.gupta564@gmail.com
567,  Amit,Sharma,1063,  Electronics,2,4263.27,Net Banking,Kolkata,amit.sharma567@gmail.com
570,Rahul,Naidu  ,1006,Sports  ,4,4647.31,Credit Card,Delhi,rahul.naidu570@gmail.com
571,  Priya  ,Gupta,1087,Groceries,2,2705.27,Debit Card,Chennai,priya.gupta571@gmail.com
575,  Arjun,Verma  ,1020,  Furniture  ,8,3172.57,UPI,Hyderabad,arjun.verma575@gmail.com
576,  Divya,Patel,1058,Electronics,4,667.34,UPI,Delhi,divya.patel576@gmail.com
577,  Rahul,  Gupta  ,1008,Books,4,4021.1,Credit Card,Bangalore,rahul.gupta577@gmail.com
579,  Suresh  ,Reddy,1093,Books,7,848.61,UPI,Delhi,suresh.reddy579@gmail.com
580,Neha  ,Kumar,1040,Books  ,3,1179.01,Net Banking,Bangalore,neha.kumar580@gmail.com
581,  Ravi  ,Kumar,1027,Electronics  ,9,3296.53,Cash,Delhi,ravi.kumar581@gmail.com
583,  Sneha  ,  Verma,1055,  Clothing  ,2,4683.07,Debit Card,Pune,sneha.verma583@gmail.com
585,  Ravi  ,  Das,1054,  Groceries  ,2,4385.76,UPI,Kolkata,ravi.das585@gmail.com
590,Neha,Gupta  ,1058,Books,7,2418.37,Cash,Hyderabad,neha.gupta590@gmail.com
591,  Pooja  ,Sharma  ,1025,  Groceries,3,316.13,UPI,Chennai,pooja.sharma591@gmail.com
594,Ramesh  ,  Kumar,1079,Clothing,1,1318.6,Debit Card,Delhi,ramesh.kumar594@gmail.com
595,Arjun  ,  Singh,1035,Clothing  ,1,4243.21,Credit Card,Mumbai,arjun.singh595@gmail.com
596,  Priya  ,  Gupta,1082,  Clothing  ,4,4587.18,Cash,Bangalore,priya.gupta596@gmail.com
598,Rahul  ,  Sharma,1074,  Clothing  ,6,4659.91,Cash,Chennai,rahul.sharma598@gmail.com
600,  Rahul  ,  Naidu,1060,Books,7,917.09,Credit Card,Mumbai,rahul.naidu600@gmail.com
602,  Ramesh,  Reddy,1056,  Books,1,2099.01,Cash,Pune,ramesh.reddy602@gmail.com
606,  Arjun  ,Singh,1065,  Clothing,2,1376.04,Cash,Pune,arjun.singh606@gmail.com
607,  Suresh  ,  Das,1040,  Books,5,4638.85,UPI,Kolkata,suresh.das607@gmail.com
608,Arjun,Patel  ,1071,  Electronics  ,2,747.88,Net Banking,Bangalore,arjun.patel608@gmail.com
609,Rahul  ,  Das  ,1032,  Books,3,3256.93,Net Banking,Pune,rahul.das609@gmail.com
610,Suresh  ,Sharma  ,1082,  Electronics,9,2508.87,Net Banking,Mumbai,suresh.sharma610@gmail.com
612,Divya  ,Das,1082,Books,10,3914.31,Credit Card,Pune,divya.das612@gmail.com
614,  Divya  ,Rao,1036,  Groceries,6,4519.57,Cash,Bangalore,divya.rao614@gmail.com
616,  Arjun,  Sharma  ,1049,  Sports,5,2031.92,Net Banking,Delhi,arjun.sharma616@gmail.com
617,Sneha,Sharma,1064,  Electronics  ,2,1110.7,Net Banking,Hyderabad,sneha.sharma617@gmail.com
618,Vamsi,  Das,1045,Furniture  ,3,3820.72,UPI,Hyderabad,vamsi.das618@gmail.com
619,  Rahul,Verma,1032,  Clothing  ,5,1904.12,UPI,Kolkata,rahul.verma619@gmail.com
620,Amit  ,  Singh  ,1004,  Groceries  ,4,567.47,Net Banking,Delhi,amit.singh620@gmail.com
621,  Ravi  ,  Singh  ,1068,  Clothing,9,1828.65,Net Banking,Bangalore,ravi.singh621@gmail.com
624,  Neha,  Verma,1070,Groceries  ,5,2366.26,Net Banking,Delhi,neha.verma624@gmail.com
625,Vamsi  ,  Patel,1097,Furniture  ,2,4716.15,Net Banking,Hyderabad,vamsi.patel625@gmail.com
627,  Rahul  ,  Patel  ,1002,Books  ,3,3396.66,Net Banking,Mumbai,rahul.patel627@gmail.com
629,  Anjali  ,  Verma,1048,  Sports  ,8,3115.52,Cash,Chennai,anjali.verma629@gmail.com
631,  Arjun,  Das,1008,  Sports  ,8,4000.78,Cash,Mumbai,arjun.das631@gmail.com
632,Pooja  ,Gupta  ,1013,  Groceries  ,7,2171.21,Cash,Chennai,pooja.gupta632@gmail.com
633,  Vamsi,  Sharma  ,1018,  Books  ,8,2535.23,UPI,Mumbai,vamsi.sharma633@gmail.com
636,  Priya  ,  Das,1085,Electronics  ,8,1945.92,UPI,Delhi,priya.das636@gmail.com
637,  Ravi  ,Gupta,1068,Sports,3,2914.15,Debit Card,Delhi,ravi.gupta637@gmail.com
638,Anjali,Singh  ,1020,  Sports,7,434.82,Credit Card,Bangalore,anjali.singh638@gmail.com
640,  Rahul  ,  Reddy  ,1091,Electronics,9,3125.17,Net Banking,Mumbai,rahul.reddy640@gmail.com
642,Ravi,  Gupta  ,1096,Clothing  ,1,3056.15,UPI,Bangalore,ravi.gupta642@gmail.com
643,  Rahul  ,Rao  ,1057,  Furniture  ,7,181.66,UPI,Kolkata,rahul.rao643@gmail.com
644,  Rahul,  Kumar,1029,  Groceries,6,2720.23,Net Banking,Chennai,rahul.kumar644@gmail.com
645,  Ramesh,  Naidu,1065,Sports,1,1540.46,Cash,Bangalore,ramesh.naidu645@gmail.com
646,Amit,Patel  ,1038,Sports,5,4664.86,Debit Card,Kolkata,amit.patel646@gmail.com
649,Pooja  ,  Gupta  ,1089,  Electronics,5,3364.36,UPI,Hyderabad,pooja.gupta649@gmail.com
650,  Arjun  ,Rao,1085,  Electronics,2,4918.72,UPI,Mumbai,arjun.rao650@gmail.com
652,Amit,  Reddy  ,1036,  Books  ,6,1606.11,Debit Card,Hyderabad,amit.reddy652@gmail.com
653,Kavya  ,  Gupta,1092,  Groceries,1,3669.67,Credit Card,Pune,kavya.gupta653@gmail.com
654,  Arjun,  Kumar  ,1071,  Electronics,7,838.07,Cash,Pune,arjun.kumar654@gmail.com
655,Priya,Gupta,1022,  Furniture  ,4,1080.25,Credit Card,Kolkata,priya.gupta655@gmail.com
656,  Kavya  ,  Gupta  ,1080,  Electronics  ,6,2000.7,UPI,Kolkata,kavya.gupta656@gmail.com
657,  Anjali  ,  Patel  ,1069,  Books,2,3418.93,Net Banking,Chennai,anjali.patel657@gmail.com
659,  Vamsi  ,Sharma  ,1019,Furniture,4,4959.66,Net Banking,Mumbai,vamsi.sharma659@gmail.com
662,Ravi,Sharma  ,1090,  Furniture,6,2464.35,Debit Card,Chennai,ravi.sharma662@gmail.com
663,Kiran  ,Sharma  ,1057,  Electronics  ,2,806.85,Net Banking,Pune,kiran.sharma663@gmail.com
665,Pooja,Verma  ,1093,Furniture,9,3954.06,Credit Card,Bangalore,pooja.verma665@gmail.com
666,Kiran,  Sharma,1055,  Sports  ,4,760.73,Net Banking,Chennai,kiran.sharma666@gmail.com
667,Kiran  ,  Das  ,1093,Furniture,3,4021.44,Net Banking,Hyderabad,kiran.das667@gmail.com
669,Priya  ,  Kumar  ,1009,  Sports,2,3073.25,Credit Card,Kolkata,priya.kumar669@gmail.com
672,Rahul  ,Sharma,1020,Clothing  ,2,2661.06,Credit Card,Mumbai,rahul.sharma672@gmail.com
674,Rahul  ,Verma  ,1055,Electronics,5,3365.49,UPI,Chennai,rahul.verma674@gmail.com
676,Ravi  ,  Singh  ,1054,  Books  ,3,1976.54,UPI,Delhi,ravi.singh676@gmail.com
677,  Divya,Rao,1015,  Groceries  ,9,1542.54,UPI,Bangalore,divya.rao677@gmail.com
679,Anjali  ,  Reddy,1049,  Books,4,3999.01,Net Banking,Delhi,anjali.reddy679@gmail.com
680,Kiran,  Reddy,1041,Sports,1,3938.23,UPI,Pune,kiran.reddy680@gmail.com
682,  Sneha,  Das,1013,  Clothing,1,2017.76,Net Banking,Mumbai,sneha.das682@gmail.com
684,  Divya,  Sharma  ,1075,  Electronics  ,6,4529.06,Cash,Pune,divya.sharma684@gmail.com
685,Divya  ,Rao  ,1053,Electronics,10,4337.83,Debit Card,Bangalore,divya.rao685@gmail.com
686,Ramesh  ,  Das  ,1036,  Furniture,5,4977.29,UPI,Hyderabad,ramesh.das686@gmail.com
689,Arjun,Naidu  ,1027,  Electronics  ,7,4501.27,UPI,Bangalore,arjun.naidu689@gmail.com
694,Vamsi  ,Verma  ,1090,  Sports,9,3925.81,Debit Card,Chennai,vamsi.verma694@gmail.com
695,Vamsi  ,  Singh,1062,  Groceries,2,4332.65,UPI,Delhi,vamsi.singh695@gmail.com
696,Amit,Sharma  ,1099,Electronics  ,10,3919.72,Debit Card,Delhi,amit.sharma696@gmail.com
699,  Anjali  ,Singh,1051,Furniture,2,740.44,Credit Card,Mumbai,anjali.singh699@gmail.com
700,  Sneha  ,  Rao  ,1073,Furniture  ,7,601.79,Net Banking,Mumbai,sneha.rao700@gmail.com
701,Kavya  ,Naidu  ,1001,Sports,3,3055.98,Cash,Delhi,kavya.naidu701@gmail.com
702,Rahul,  Rao,1009,Furniture  ,3,1502.24,Net Banking,Kolkata,rahul.rao702@gmail.com
703,  Arjun  ,Singh  ,1075,Furniture,1,2312.35,Net Banking,Mumbai,arjun.singh703@gmail.com
704,Vamsi  ,  Das  ,1068,  Sports  ,4,587.89,UPI,Delhi,vamsi.das704@gmail.com
705,Vamsi,  Naidu  ,1043,  Furniture,5,292.21,Cash,Chennai,vamsi.naidu705@gmail.com
707,Anjali,  Kumar,1001,  Sports  ,8,1294.74,Credit Card,Bangalore,anjali.kumar707@gmail.com
708,  Ramesh,Patel  ,1002,Sports,1,2698.3,Cash,Bangalore,ramesh.patel708@gmail.com
709,Neha  ,  Patel,1008,  Groceries,5,4868.23,Debit Card,Delhi,neha.patel709@gmail.com
712,Anjali  ,Reddy,1068,Electronics,9,2613.47,UPI,Delhi,anjali.reddy712@gmail.com
715,Vamsi,  Reddy  ,1078,  Clothing  ,6,324.16,Net Banking,Chennai,vamsi.reddy715@gmail.com
716,Priya,  Sharma  ,1098,  Electronics,5,2231.68,Debit Card,Chennai,priya.sharma716@gmail.com
719,  Suresh,Kumar  ,1060,  Sports,8,1853.19,Debit Card,Pune,suresh.kumar719@gmail.com
720,  Kiran  ,  Reddy,1095,Furniture  ,4,400.86,Cash,Bangalore,kiran.reddy720@gmail.com
721,  Pooja,  Sharma  ,1060,  Groceries,6,4090.73,Cash,Kolkata,pooja.sharma721@gmail.com
724,  Pooja  ,Reddy,1090,Groceries,10,1953.1,Credit Card,Mumbai,pooja.reddy724@gmail.com
725,  Kiran,Singh,1056,  Groceries  ,5,3747.95,Net Banking,Mumbai,kiran.singh725@gmail.com
726,  Amit  ,  Patel,1001,Furniture  ,10,1258.53,Credit Card,Kolkata,amit.patel726@gmail.com
730,Ravi  ,  Das  ,1079,Books,2,4932.04,Debit Card,Hyderabad,ravi.das730@gmail.com
731,  Kavya  ,  Patel,1078,Furniture  ,2,1223.03,Cash,Bangalore,kavya.patel731@gmail.com
732,Kavya,  Gupta  ,1051,  Clothing,3,4429.86,Credit Card,Chennai,kavya.gupta732@gmail.com
733,Amit,Kumar,1081,Furniture  ,4,4833.63,Net Banking,Hyderabad,amit.kumar733@gmail.com
734,  Divya  ,  Gupta  ,1005,  Furniture,9,2937.33,Cash,Chennai,divya.gupta734@gmail.com
735,Arjun,  Singh,1014,  Books,3,1731.62,Net Banking,Mumbai,arjun.singh735@gmail.com
736,  Vamsi,Sharma  ,1019,Electronics,6,1653.34,Cash,Bangalore,vamsi.sharma736@gmail.com
737,  Vamsi,Rao  ,1031,  Groceries  ,9,3078.39,UPI,Kolkata,vamsi.rao737@gmail.com
738,Sneha,Naidu,1025,  Groceries  ,5,3846.59,Net Banking,Bangalore,sneha.naidu738@gmail.com
739,Priya,Gupta  ,1095,Electronics  ,2,4293.74,UPI,Bangalore,priya.gupta739@gmail.com
740,  Arjun  ,Rao  ,1061,  Sports  ,3,1821.16,Net Banking,Pune,arjun.rao740@gmail.com
741,  Sneha  ,  Singh,1048,Furniture  ,7,3255.45,Cash,Pune,sneha.singh741@gmail.com
744,Ravi  ,Das  ,1095,  Groceries  ,9,1887.2,Debit Card,Kolkata,ravi.das744@gmail.com
745,  Priya  ,  Naidu  ,1009,Groceries,6,3901.36,UPI,Mumbai,priya.naidu745@gmail.com
746,  Divya,  Rao  ,1012,Electronics,1,782.45,Credit Card,Bangalore,divya.rao746@gmail.com
750,  Priya,Reddy,1067,  Electronics,6,1436.07,Cash,Kolkata,priya.reddy750@gmail.com
751,Vamsi  ,  Kumar,1009,  Furniture  ,9,1113.73,UPI,Mumbai,vamsi.kumar751@gmail.com
752,  Kiran,Naidu,1029,  Groceries  ,1,4067.27,UPI,Delhi,kiran.naidu752@gmail.com
755,  Divya  ,Sharma,1055,Groceries,6,1820.04,Cash,Mumbai,divya.sharma755@gmail.com
756,  Neha  ,Sharma,1071,  Books,4,3397.84,UPI,Pune,neha.sharma756@gmail.com
761,Anjali  ,Verma,1068,  Books,7,2589.94,Cash,Mumbai,anjali.verma761@gmail.com
762,  Priya  ,Patel  ,1091,  Furniture  ,9,2012.57,Credit Card,Delhi,priya.patel762@gmail.com
763,Ramesh  ,Naidu,1069,Sports,4,827.68,Net Banking,Bangalore,ramesh.naidu763@gmail.com
765,Kavya,Reddy  ,1063,Groceries  ,8,831.6,Debit Card,Kolkata,kavya.reddy765@gmail.com
766,Kiran,Verma  ,1037,  Clothing  ,4,1610.56,Credit Card,Pune,kiran.verma766@gmail.com
770,Anjali,Sharma,1011,Books  ,2,3318.65,Credit Card,Chennai,anjali.sharma770@gmail.com
771,Vamsi  ,Verma  ,1083,Clothing,10,964.17,Credit Card,Mumbai,vamsi.verma771@gmail.com
772,  Ravi  ,Verma,1096,Books,7,3646.15,Credit Card,Hyderabad,ravi.verma772@gmail.com
775,  Ravi,Sharma,1018,Clothing,3,700.66,Debit Card,Delhi,ravi.sharma775@gmail.com
777,Vamsi,  Sharma,1002,Books  ,4,4712.44,Debit Card,Kolkata,vamsi.sharma777@gmail.com
778,  Priya,  Patel  ,1061,Electronics  ,6,2949.6,Debit Card,Mumbai,priya.patel778@gmail.com
779,Vamsi  ,  Das,1075,Electronics,10,4208.34,Net Banking,Hyderabad,vamsi.das779@gmail.com
781,  Rahul  ,Reddy,1083,  Electronics  ,1,3842.24,Debit Card,Chennai,rahul.reddy781@gmail.com
782,  Kiran,  Das  ,1003,Clothing,10,2545.16,Net Banking,Bangalore,kiran.das782@gmail.com
785,  Ravi,Patel  ,1043,  Furniture,2,1091.61,Debit Card,Mumbai,ravi.patel785@gmail.com
786,Anjali  ,Singh  ,1038,  Books,7,1222.55,UPI,Hyderabad,anjali.singh786@gmail.com
789,Neha  ,  Gupta,1055,  Books,3,2834.93,UPI,Pune,neha.gupta789@gmail.com
791,  Priya,  Kumar  ,1027,  Furniture,1,190.12,Net Banking,Hyderabad,priya.kumar791@gmail.com
794,Vamsi,  Sharma,1081,  Furniture,9,2286.97,UPI,Chennai,vamsi.sharma794@gmail.com
795,  Priya,  Reddy,1060,Clothing,7,1763.15,Net Banking,Chennai,priya.reddy795@gmail.com
796,Sneha,  Patel  ,1061,Furniture,1,4317.56,Credit Card,Mumbai,sneha.patel796@gmail.com
797,Suresh  ,Das,1011,Sports,3,4793.97,UPI,Chennai,suresh.das797@gmail.com
798,Neha,Naidu  ,1010,Electronics,3,1799.78,UPI,Bangalore,neha.naidu798@gmail.com
799,Neha,Singh,1090,Clothing,3,3857.99,Net Banking,Delhi,neha.singh799@gmail.com
800,  Ravi  ,  Kumar  ,1070,Furniture,4,1730.36,Credit Card,Chennai,ravi.kumar800@gmail.com
802,Kiran  ,  Das,1008,  Groceries,7,4199.89,Cash,Pune,kiran.das802@gmail.com
803,Neha  ,  Singh  ,1046,Books,7,1048.37,Credit Card,Hyderabad,neha.singh803@gmail.com
804,  Arjun  ,  Singh  ,1040,  Books,1,3848.75,Credit Card,Kolkata,arjun.singh804@gmail.com
805,  Sneha,Patel  ,1093,Clothing  ,9,2059.07,Debit Card,Delhi,sneha.patel805@gmail.com
808,  Ramesh  ,Sharma  ,1081,Furniture  ,5,1917.23,Debit Card,Chennai,ramesh.sharma808@gmail.com
809,  Neha,  Verma  ,1085,  Books  ,8,4370.31,Credit Card,Pune,neha.verma809@gmail.com
810,Rahul  ,Kumar  ,1036,  Electronics,2,1355.69,Debit Card,Chennai,rahul.kumar810@gmail.com
811,  Divya,  Reddy,1003,  Furniture  ,9,684.41,Cash,Kolkata,divya.reddy811@gmail.com
814,  Neha  ,Gupta  ,1056,  Electronics,5,3556.53,Credit Card,Chennai,neha.gupta814@gmail.com
815,Arjun  ,Singh  ,1027,Electronics  ,1,874.14,Debit Card,Kolkata,arjun.singh815@gmail.com
816,Kiran,  Patel,1027,Furniture,5,872.1,Net Banking,Hyderabad,kiran.patel816@gmail.com
817,  Arjun  ,  Patel,1084,  Electronics,10,3994.87,Debit Card,Kolkata,arjun.patel817@gmail.com
823,  Anjali  ,  Verma,1069,Sports,8,2102.14,Cash,Hyderabad,anjali.verma823@gmail.com
825,Rahul  ,  Patel,1058,Groceries  ,7,4979.28,Credit Card,Kolkata,rahul.patel825@gmail.com
827,Suresh,Reddy,1059,  Furniture,3,4559.97,Cash,Mumbai,suresh.reddy827@gmail.com
830,Priya  ,  Patel,1010,  Furniture  ,10,4376.12,Net Banking,Hyderabad,priya.patel830@gmail.com
834,Kavya  ,Verma,1008,Clothing,9,543.73,UPI,Delhi,kavya.verma834@gmail.com
835,Neha  ,  Naidu,1092,  Sports,4,3247.73,Cash,Chennai,neha.naidu835@gmail.com
836,  Vamsi,Patel  ,1050,Groceries,5,866.65,Debit Card,Mumbai,vamsi.patel836@gmail.com
837,  Arjun  ,  Verma,1087,  Electronics,10,3121.26,Credit Card,Hyderabad,arjun.verma837@gmail.com
838,  Divya  ,Naidu,1074,Books  ,3,1201.42,Net Banking,Bangalore,divya.naidu838@gmail.com
839,Pooja,  Kumar,1016,  Electronics  ,9,3442.53,Debit Card,Pune,pooja.kumar839@gmail.com
840,  Kiran  ,Reddy,1074,Books  ,2,4753.22,Cash,Mumbai,kiran.reddy840@gmail.com
842,Kavya,  Reddy,1034,Books  ,5,3523.1,Cash,Chennai,kavya.reddy842@gmail.com
843,Pooja,Naidu,1093,  Furniture  ,1,2877.5,UPI,Kolkata,pooja.naidu843@gmail.com
844,  Vamsi,Das  ,1087,  Groceries  ,6,2815.23,Credit Card,Delhi,vamsi.das844@gmail.com
845,Anjali,Das,1075,  Sports,9,3618.07,Credit Card,Bangalore,anjali.das845@gmail.com
846,Pooja  ,Singh  ,1029,Clothing  ,1,3279.3,Debit Card,Mumbai,pooja.singh846@gmail.com
847,Arjun  ,Gupta  ,1093,Sports  ,6,1337.27,Cash,Mumbai,arjun.gupta847@gmail.com
848,Anjali,Kumar,1040,  Sports,3,4564.79,Net Banking,Chennai,anjali.kumar848@gmail.com
849,Vamsi,Patel  ,1052,Clothing,10,3124.88,Credit Card,Pune,vamsi.patel849@gmail.com
850,  Priya  ,  Sharma,1068,  Groceries  ,1,1686.23,UPI,Delhi,priya.sharma850@gmail.com
852,Suresh  ,Rao  ,1083,Sports,6,642.78,Net Banking,Hyderabad,suresh.rao852@gmail.com
853,Suresh  ,  Naidu  ,1087,  Groceries,2,221.84,UPI,Chennai,suresh.naidu853@gmail.com
854,  Vamsi  ,Kumar  ,1058,Books,9,4377.37,UPI,Pune,vamsi.kumar854@gmail.com
856,Arjun  ,  Rao,1096,Groceries  ,1,4757.97,Cash,Chennai,arjun.rao856@gmail.com
