order_id,first_name,last_name,product_id,category,quantity,amount,payment_method,city,email
281,Priya,Das,P075,Home,5,10102.2,Wallet,Pune,priya.das281@example.com
282,Vikram,Das,P156,Grocery,1,903.12,UPI,Kolkata,vikram.das282@example.com
283,Nikhil,Verma,P064,Grocery,7,8387.33,Net Banking,Bengaluru,nikhil.verma283@example.com
284,Amit,Rao,P116,Electronics,5,5864.45,UPI,Chennai,amit.rao284@example.com
285,Priya,Singh,P109,Home,3,5430.09,Debit Card,Delhi,priya.singh285@example.com
286,Lakshmi,Rao,P071,Books,9,42782.49,Cash on Delivery,Mumbai,lakshmi.rao286@example.com
287,Lakshmi,Gupta,P139,Toys,9,29393.01,Debit Card,Bengaluru,lakshmi.gupta287@example.com
288,Priya,Verma,P080,Electronics,10,17332.7,Net Banking,Ahmedabad,priya.verma288@example.com
289,Rohan,Das,P182,Toys,4,13273.08,Credit Card,Kolkata,rohan.das289@example.com
290,Rahul,Khan,P118,Home,9,28252.17,UPI,Mumbai,rahul.khan290@example.com
291,Rohan,Khan,P060,Apparel,7,24826.62,UPI,Ahmedabad,rohan.khan291@example.com
292,Karan,Iyer,P130,Electronics,10,36377.5,UPI,Hyderabad,karan.iyer292.d2@example.com
293,Meera,Rao,P024,Grocery,3,7521.75,Cash on Delivery,Pune,meera.rao293@example.com
294,Vikram,Iyer,P104,Books,9,15136.56,Credit Card,Ahmedabad,vikram.iyer294@example.com
295,Kavya,Verma,P096,Books,3,5522.01,Cash on Delivery,Chennai,kavya.verma295.d2@example.com
296,Amit,Rao,P040,Apparel,6,10401.66,UPI,Hyderabad,amit.rao296@example.com
297,Karan,Das,P025,Books,1,2166.58,Net Banking,Bengaluru,karan.das297@example.com
298,Pooja,Reddy,P067,Apparel,5,351.3,Net Banking,Delhi,pooja.reddy298@example.com
299,Arjun,Iyer,P066,Books,7,6668.2,Debit Card,Kolkata,arjun.iyer299@example.com
300,Priya,Sharma,P022,Books,6,21449.7,Cash on Delivery,Kolkata,priya.sharma300@example.com
301,Lakshmi,Reddy,P181,Grocery,8,37604.4,Cash on Delivery,Kolkata,lakshmi.reddy301@example.com
302,Rohan,Rao,P031,Books,2,5001.66,Cash on Delivery,Bengaluru,rohan.rao302@example.com
303,Nikhil,Patel,P165,Books,2,375.88,Net Banking,Delhi,nikhil.patel303@example.com
304,Divya,Patel,P095,Electronics,4,4263.24,Credit Card,Chennai,divya.patel304@example.com
305,Amit,Sharma,P091,Apparel,1,475.13,UPI,Ahmedabad,amit.sharma305@example.com
306,Vikram,Rao,P015,Electronics,2,5610.98,Credit Card,Bengaluru,vikram.rao306@example.com
307,Suresh,Verma,P174,Grocery,5,21040.0,Credit Card,Ahmedabad,suresh.verma307@example.com
308,Rohan,Gupta,P083,Electronics,6,28483.8,Credit Card,Pune,rohan.gupta308@example.com
309,Anita,Nair,P124,Toys,7,26342.4,Debit Card,Delhi,anita.nair309@example.com
310,Suresh,Joshi,P174,Grocery,1,4208.0,Debit Card,Hyderabad,suresh.joshi310@example.com
311,Rahul,Das,P041,Apparel,4,11968.52,UPI,Delhi,rahul.das311@example.com
312,Sneha,Gupta,P200,Electronics,8,3728.8,Credit Card,Mumbai,sneha.gupta312@example.com
313,Arjun,Iyer,P116,Electronics,6,7037.34,Net Banking,Mumbai,arjun.iyer313@example.com
314,Vikram,Rao,P161,Electronics,6,26531.88,Debit Card,Hyderabad,vikram.rao314@example.com
315,Vikram,Nair,P047,Toys,8,23286.64,Debit Card,Chennai,vikram.nair315@example.com
316,Divya,Patel,P108,Grocery,7,7277.13,Credit Card,Chennai,divya.patel316@example.com
317,Arjun,Patel,P147,Home,5,20896.35,UPI,Ahmedabad,arjun.patel317@example.com
318,Suresh,Nair,P028,Grocery,6,23893.08,Credit Card,Delhi,suresh.nair318@example.com
319,Karan,Khan,P132,Electronics,1,798.2,Net Banking,Chennai,karan.khan319@example.com
320,Karan,Rao,P031,Books,5,12504.15,Net Banking,Chennai,karan.rao320@example.com
321,Sneha,Gupta,P062,Home,4,19163.08,UPI,Kolkata,sneha.gupta321@example.com
322,Meera,Patel,P042,Books,1,3994.62,Wallet,Hyderabad,meera.patel322@example.com
323,Arjun,Khan,P114,Toys,9,44467.11,Debit Card,Ahmedabad,arjun.khan323.d3@example.com
324,Meera,Patel,P001,Apparel,9,42677.37,UPI,Kolkata,meera.patel324@example.com
325,Karan,Singh,P011,Grocery,7,22201.2,Cash on Delivery,Delhi,karan.singh325@example.com
326,Divya,Joshi,P036,Apparel,3,2406.96,Debit Card,Bengaluru,divya.joshi326@example.com
327,Rahul,Das,P154,Electronics,2,8740.78,Wallet,Ahmedabad,rahul.das327@example.com
328,Anita,Iyer,P195,Toys,5,697.55,Debit Card,Bengaluru,anita.iyer328@example.com
329,Karan,Sharma,P150,Toys,5,14687.9,Credit Card,Kolkata,karan.sharma329@example.com
330,Kavya,Rao,P185,Grocery,1,3746.08,UPI,Ahmedabad,kavya.rao330@example.com
331,Pooja,Nair,P024,Grocery,1,2507.25,Debit Card,Chennai,pooja.nair331@example.com
332,Kavya,Sharma,P064,Grocery,3,3594.57,Debit Card,Pune,kavya.sharma332@example.com
333,Amit,Rao,P148,Electronics,3,13663.74,Cash on Delivery,Ahmedabad,amit.rao333.d3@example.com
334,Sneha,Rao,P133,Home,2,8084.36,Wallet,Bengaluru,sneha.rao334@example.com
335,Priya,Singh,P083,Electronics,7,33231.1,Credit Card,Ahmedabad,priya.singh335@example.com
336,Amit,Khan,P115,Apparel,9,4037.94,Cash on Delivery,Delhi,amit.khan336@example.com
337,Rahul,Iyer,P006,Grocery,4,942.4,Cash on Delivery,Delhi,rahul.iyer337@example.com
338,Meera,Singh,P043,Electronics,2,8415.68,Cash on Delivery,Hyderabad,meera.singh338@example.com
339,Karan,Singh,P005,Electronics,2,9106.08,Cash on Delivery,Bengaluru,karan.singh339@example.com
340,Suresh,Reddy,P134,Grocery,4,12309.16,UPI,Mumbai,suresh.reddy340@example.com
341,Priya,Singh,P184,Grocery,3,14518.05,Credit Card,Ahmedabad,priya.singh341@example.com
342,Rohan,Reddy,P127,Apparel,10,4794.1,Credit Card,Mumbai,rohan.reddy342@example.com
343,Divya,Iyer,P104,Books,3,5045.52,Debit Card,Ahmedabad,divya.iyer343@example.com
344,Anita,Sharma,P192,Apparel,7,3544.52,UPI,Kolkata,anita.sharma344@example.com
345,Priya,Gupta,P178,Home,7,2883.65,Credit Card,Pune,priya.gupta345@example.com
346,Divya,Rao,P087,Apparel,7,21218.96,Wallet,Kolkata,divya.rao346@example.com
347,Nikhil,Khan,P145,Grocery,6,22981.26,Credit Card,Pune,nikhil.khan347@example.com
348,Kavya,Iyer,P133,Home,3,12126.54,Net Banking,Hyderabad,kavya.iyer348@example.com
349,Anita,Reddy,P094,Toys,2,1698.24,UPI,Kolkata,anita.reddy349@example.com
350,Amit,Iyer,P052,Books,9,5666.58,Debit Card,Kolkata,amit.iyer350@example.com
351,Priya,Sharma,P102,Grocery,8,14485.6,Credit Card,Chennai,priya.sharma351@example.com
352,Rohan,Verma,P174,Grocery,10,42080.0,Cash on Delivery,Hyderabad,rohan.verma352@example.com
353,Rohan,Reddy,P160,Books,2,5598.88,Cash on Delivery,Hyderabad,rohan.reddy353@example.com
354,Priya,Singh,P112,Grocery,4,13911.92,Credit Card,Chennai,priya.singh354@example.com
355,Sneha,Sharma,P089,Home,3,14897.58,Cash on Delivery,Chennai,sneha.sharma355@example.com
356,Vikram,Nair,P022,Books,8,28599.6,Credit Card,Delhi,vikram.nair356@example.com
357,Meera,Singh,P076,Home,7,3937.57,Debit Card,Mumbai,meera.singh357@example.com
358,Meera,Nair,P190,Books,9,18439.74,Cash on Delivery,Bengaluru,meera.nair358.d3@example.com
359,Karan,Khan,P167,Books,7,34076.91,Wallet,Pune,karan.khan359@example.com
360,Meera,Das,P118,Home,5,15695.65,Net Banking,Ahmedabad,meera.das360@example.com
361,Divya,Rao,P080,Electronics,10,17332.7,Net Banking,Bengaluru,divya.rao361@example.com
362,Nikhil,Das,P132,Electronics,9,7183.8,Net Banking,Hyderabad,nikhil.das362@example.com
363,Divya,Rao,P091,Apparel,3,1425.39,Cash on Delivery,Pune,divya.rao363@example.com
364,Meera,Iyer,P126,Home,5,19781.1,UPI,Hyderabad,meera.iyer364@example.com
365,Anita,Khan,P198,Electronics,1,608.61,Credit Card,Pune,anita.khan365@example.com
366,Nikhil,Nair,P113,Apparel,1,2263.78,Debit Card,Kolkata,nikhil.nair366@example.com
367,Vikram,Gupta,P134,Grocery,4,12309.16,UPI,Pune,vikram.gupta367@example.com
368,Rohan,Khan,P036,Apparel,4,3209.28,Credit Card,Ahmedabad,rohan.khan368@example.com
369,Pooja,Reddy,P069,Books,3,8560.17,Credit Card,Kolkata,pooja.reddy369@example.com
370,Sneha,Nair,P197,Apparel,9,23271.3,Net Banking,Delhi,sneha.nair370@example.com
371,Sneha,Gupta,P107,Home,5,18561.85,Net Banking,Ahmedabad,sneha.gupta371@example.com
372,Meera,Rao,P074,Toys,6,23996.82,Net Banking,Kolkata,meera.rao372@example.com
373,Amit,Joshi,P166,Electronics,6,13464.48,Net Banking,Kolkata,amit.joshi373@example.com
374,Anita,Khan,P114,Toys,5,24703.95,UPI,Mumbai,anita.khan374@example.com
375,Nikhil,Das,P112,Grocery,10,34779.8,Debit Card,Mumbai,nikhil.das375@example.com
376,Divya,Rao,P085,Grocery,6,18537.84,Debit Card,Kolkata,divya.rao376@example.com
377,Priya,Singh,P003,Electronics,1,4115.31,Cash on Delivery,Ahmedabad,priya.singh377@example.com
378,Meera,Khan,P077,Toys,10,20321.9,Cash on Delivery,Kolkata,meera.khan378@example.com
379,Pooja,Gupta,P133,Home,9,36379.62,Net Banking,Pune,pooja.gupta379@example.com
380,Kavya,Nair,P011,Grocery,10,31716.0,Cash on Delivery,Mumbai,kavya.nair380.d3@example.com
381,Sneha,Gupta,P135,Books,4,19610.04,UPI,Kolkata,sneha.gupta381@example.com
382,Vikram,Iyer,P167,Books,4,19472.52,Net Banking,Ahmedabad,vikram.iyer382.d3@example.com
383,Arjun,Joshi,P103,Grocery,8,21490.64,Cash on Delivery,Mumbai,arjun.joshi383@example.com
384,Arjun,Rao,P044,Apparel,6,14380.74,Credit Card,Chennai,arjun.rao384@example.com
385,Sneha,Verma,P132,Electronics,3,2394.6,UPI,Pune,sneha.verma385@example.com
386,Anita,Khan,P131,Grocery,7,34761.37,UPI,Bengaluru,anita.khan386@example.com
387,Pooja,Patel,P130,Electronics,4,14551.0,Credit Card,Mumbai,pooja.patel387@example.com
388,Priya,Joshi,P091,Apparel,10,4751.3,Net Banking,Hyderabad,priya.joshi388@example.com
389,Amit,Singh,P001,Apparel,5,23709.65,Net Banking,Mumbai,amit.singh389@example.com
390,Amit,Iyer,P151,Books,1,2132.11,Debit Card,Ahmedabad,amit.iyer390@example.com
391,Rohan,Verma,P197,Apparel,9,23271.3,Cash on Delivery,Delhi,rohan.verma391@example.com
392,Pooja,Das,P148,Electronics,4,18218.32,Credit Card,Kolkata,pooja.das392@example.com
393,Sneha,Sharma,P041,Apparel,9,26929.17,Credit Card,Mumbai,sneha.sharma393@example.com
394,Lakshmi,Nair,P044,Apparel,9,21571.11,Cash on Delivery,Kolkata,lakshmi.nair394@example.com
395,Arjun,Patel,P016,Grocery,4,5934.28,Net Banking,Bengaluru,arjun.patel395@example.com
396,Anita,Sharma,P091,Apparel,5,2375.65,UPI,Mumbai,anita.sharma396@example.com
397,Kavya,Iyer,P150,Toys,2,5875.16,Net Banking,Kolkata,kavya.iyer397@example.com
398,Divya,Gupta,P006,Grocery,1,235.6,Cash on Delivery,Hyderabad,divya.gupta398@example.com
399,Divya,Iyer,P113,Apparel,1,2263.78,Debit Card,Hyderabad,divya.iyer399@example.com
400,Anita,Rao,P041,Apparel,10,29921.3,Credit Card,Ahmedabad,anita.rao400@example.com
401,Rohan,Nair,P078,Grocery,7,2683.59,Credit Card,Bengaluru,rohan.nair401@example.com
402,Divya,Gupta,P174,Grocery,7,29456.0,UPI,Kolkata,divya.gupta402@example.com
403,Amit,Iyer,P183,Grocery,8,10423.04,Credit Card,Delhi,amit.iyer403@example.com
404,Nikhil,Patel,P044,Apparel,6,14380.74,Credit Card,Chennai,nikhil.patel404@example.com
405,Kavya,Reddy,P102,Grocery,9,16296.3,UPI,Kolkata,kavya.reddy405@example.com
406,Rahul,Reddy,P086,Grocery,7,22332.31,Net Banking,Pune,rahul.reddy406@example.com
407,Nikhil,Iyer,P142,Grocery,4,16557.88,Net Banking,Chennai,nikhil.iyer407@example.com
408,Pooja,Sharma,P089,Home,8,39726.88,Cash on Delivery,Pune,pooja.sharma408.d2@example.com
409,Divya,Joshi,P088,Home,3,1974.21,Debit Card,Mumbai,divya.joshi409@example.com
410,Vikram,Khan,P051,Home,5,9047.75,Net Banking,Ahmedabad,vikram.khan410@example.com
411,Kavya,Rao,P062,Home,2,9581.54,Debit Card,Kolkata,kavya.rao411.d2@example.com
412,Karan,Singh,P097,Toys,10,27387.0,Net Banking,Bengaluru,karan.singh412@example.com
413,Vikram,Joshi,P059,Home,8,34613.76,UPI,Ahmedabad,vikram.joshi413@example.com
414,Divya,Gupta,P151,Books,6,12792.66,Cash on Delivery,Bengaluru,divya.gupta414@example.com
415,Rahul,Khan,P033,Apparel,3,9193.05,UPI,Ahmedabad,rahul.khan415@example.com
416,Vikram,Singh,P008,Grocery,10,4990.3,Credit Card,Kolkata,vikram.singh416@example.com
417,Anita,Iyer,P182,Toys,2,6636.54,UPI,Bengaluru,anita.iyer417@example.com
418,Rahul,Khan,P170,Books,2,5379.52,UPI,Hyderabad,rahul.khan418@example.com
419,Meera,Reddy,P050,Toys,2,3535.36,Debit Card,Chennai,meera.reddy419@example.com
420,Meera,Rao,P033,Apparel,7,21450.45,Net Banking,Ahmedabad,meera.rao420@example.com
421,Rohan,Patel,P199,Grocery,3,14579.67,Credit Card,Pune,rohan.patel421@example.com
422,Pooja,Sharma,P174,Grocery,6,25248.0,Wallet,Ahmedabad,pooja.sharma422@example.com
423,Kavya,Verma,P064,Grocery,7,8387.33,Credit Card,Delhi,kavya.verma423@example.com
424,Rohan,Das,P075,Home,2,4040.88,Wallet,Bengaluru,rohan.das424@example.com
425,Nikhil,Sharma,P183,Grocery,1,1302.88,Cash on Delivery,Delhi,nikhil.sharma425@example.com
426,Meera,Patel,P111,Apparel,4,9550.36,Net Banking,Hyderabad,meera.patel426@example.com
427,Anita,Das,P142,Grocery,6,24836.82,Debit Card,Ahmedabad,anita.das427.d2@example.com
428,Rohan,Gupta,P184,Grocery,9,43554.15,Wallet,Pune,rohan.gupta428@example.com
429,Meera,Sharma,P001,Apparel,10,47419.3,Debit Card,Hyderabad,meera.sharma429@example.com
430,Priya,Rao,P063,Grocery,2,921.54,Debit Card,Pune,priya.rao430@example.com
431,Pooja,Joshi,P192,Apparel,2,1012.72,Wallet,Kolkata,pooja.joshi431@example.com
432,Divya,Singh,P192,Apparel,10,5063.6,Cash on Delivery,Mumbai,divya.singh432@example.com
433,Suresh,Rao,P090,Home,7,16995.72,Wallet,Ahmedabad,suresh.rao433@example.com
434,Karan,Gupta,P131,Grocery,1,4965.91,Wallet,Delhi,karan.gupta434@example.com
435,Priya,Joshi,P126,Home,4,15824.88,Cash on Delivery,Chennai,priya.joshi435@example.com
436,Anita,Verma,P045,Toys,9,3345.75,Debit Card,Chennai,anita.verma436@example.com
437,Anita,Rao,P064,Grocery,1,1198.19,UPI,Kolkata,anita.rao437@example.com
438,Meera,Patel,P024,Grocery,4,10029.0,Debit Card,Ahmedabad,meera.patel438@example.com
439,Divya,Joshi,P172,Grocery,8,28089.04,Debit Card,Hyderabad,divya.joshi439@example.com
440,Vikram,Verma,P132,Electronics,8,6385.6,UPI,Chennai,vikram.verma440@example.com
441,Divya,Rao,P035,Home,3,2599.68,Wallet,Mumbai,divya.rao441@example.com
442,Anita,Verma,P141,Grocery,7,15381.52,Net Banking,Delhi,anita.verma442@example.com
443,Nikhil,Iyer,P154,Electronics,8,34963.12,Credit Card,Chennai,nikhil.iyer443@example.com
444,Lakshmi,Iyer,P004,Electronics,9,16741.44,Credit Card,Bengaluru,lakshmi.iyer444@example.com
445,Karan,Reddy,P072,Toys,5,16985.95,Wallet,Chennai,karan.reddy445@example.com
446,Anita,Rao,P115,Apparel,2,897.32,Net Banking,Ahmedabad,anita.rao446@example.com
447,Meera,Patel,P146,Apparel,6,8003.16,Cash on Delivery,Mumbai,meera.patel447@example.com
448,Suresh,Nair,P012,Books,4,18964.64,Debit Card,Pune,suresh.nair448@example.com
449,Rohan,Reddy,P190,Books,10,20488.6,Wallet,Ahmedabad,rohan.reddy449@example.com
450,Karan,Khan,P112,Grocery,8,27823.84,UPI,Hyderabad,karan.khan450@example.com
451,Meera,Verma,P092,Electronics,5,18804.45,Cash on Delivery,Chennai,meera.verma451@example.com
452,Rahul,Patel,P168,Books,4,10340.8,Wallet,Hyderabad,rahul.patel452@example.com
453,Vikram,Singh,P007,Home,7,14839.65,UPI,Delhi,vikram.singh453@example.com
454,Anita,Reddy,P164,Electronics,9,23068.62,Wallet,Chennai,anita.reddy454@example.com
455,Arjun,Gupta,P191,Home,10,10189.4,Debit Card,Pune,arjun.gupta455@example.com
456,Kavya,Patel,P082,Books,4,3195.04,Cash on Delivery,Pune,kavya.patel456@example.com
457,Priya,Sharma,P065,Grocery,3,329.13,Credit Card,Hyderabad,priya.sharma457@example.com
458,Lakshmi,Gupta,P013,Books,4,11793.72,Net Banking,Delhi,lakshmi.gupta458@example.com
459,Rahul,Patel,P077,Toys,9,18289.71,Debit Card,Bengaluru,rahul.patel459@example.com
460,Suresh,Verma,P042,Books,3,11983.86,Net Banking,Mumbai,suresh.verma460@example.com
461,Lakshmi,Iyer,P011,Grocery,8,25372.8,Debit Card,Pune,lakshmi.iyer461@example.com
462,Pooja,Patel,P001,Apparel,1,4741.93,UPI,Mumbai,pooja.patel462@example.com
463,Pooja,Rao,P170,Books,1,2689.76,Credit Card,Ahmedabad,pooja.rao463@example.com
464,Anita,Gupta,P003,Electronics,3,12345.93,UPI,Hyderabad,anita.gupta464@example.com
465,Kavya,Das,P114,Toys,3,14822.37,Debit Card,Ahmedabad,kavya.das465.d2@example.com
466,Arjun,Khan,P022,Books,9,32174.55,Net Banking,Kolkata,arjun.khan466@example.com
467,Nikhil,Das,P137,Grocery,3,8297.61,Cash on Delivery,Mumbai,nikhil.das467@example.com
468,Meera,Das,P016,Grocery,6,8901.42,Cash on Delivery,Kolkata,meera.das468@example.com
469,Vikram,Singh,P095,Electronics,8,8526.48,UPI,Hyderabad,vikram.singh469@example.com
470,Suresh,Joshi,P049,Apparel,4,14389.24,Credit Card,Delhi,suresh.joshi470@example.com
471,Kavya,Khan,P170,Books,10,26897.6,Cash on Delivery,Chennai,kavya.khan471.d3@example.com
472,Divya,Das,P093,Toys,9,12244.95,Net Banking,Chennai,divya.das472@example.com
473,Divya,Patel,P067,Apparel,2,140.52,Debit Card,Mumbai,divya.patel473@example.com
474,Sneha,Iyer,P057,Home,5,10190.7,Cash on Delivery,Delhi,sneha.iyer474@example.com
475,Divya,Khan,P182,Toys,8,26546.16,Net Banking,Bengaluru,divya.khan475@example.com
476,Sneha,Joshi,P139,Toys,10,32658.9,Cash on Delivery,Mumbai,sneha.joshi476@example.com
477,Suresh,Patel,P105,Grocery,2,6170.96,Cash on Delivery,Mumbai,suresh.patel477@example.com
478,Sneha,Nair,P161,Electronics,9,39797.82,Wallet,Kolkata,sneha.nair478@example.com
479,Karan,Das,P140,Books,3,11280.03,Debit Card,Mumbai,karan.das479.d2@example.com
480,Priya,Gupta,P036,Apparel,6,4813.92,Debit Card,Hyderabad,priya.gupta480@example.com
481,Amit,Joshi,P096,Books,1,1840.67,Cash on Delivery,Bengaluru,amit.joshi481@example.com
482,Sneha,Joshi,P118,Home,5,15695.65,Debit Card,Kolkata,sneha.joshi482@example.com
483,Karan,Das,P023,Books,10,3450.3,Credit Card,Pune,karan.das483@example.com
484,Arjun,Joshi,P044,Apparel,6,14380.74,Wallet,Delhi,arjun.joshi484@example.com
485,Divya,Rao,P066,Books,1,952.6,Debit Card,Delhi,divya.rao485@example.com
486,Priya,Das,P185,Grocery,6,22476.48,UPI,Mumbai,priya.das486@example.com
487,Arjun,Das,P092,Electronics,9,33848.01,Credit Card,Hyderabad,arjun.das487@example.com
488,Rohan,Rao,P173,Apparel,4,18471.12,Debit Card,Ahmedabad,rohan.rao488@example.com
489,Suresh,Reddy,P006,Grocery,10,2356.0,Credit Card,Ahmedabad,suresh.reddy489@example.com
490,Rohan,Patel,P029,Toys,2,7820.32,Debit Card,Chennai,rohan.patel490@example.com
491,Vikram,Das,P176,Home,7,15669.36,UPI,Chennai,vikram.das491@example.com
492,Amit,Rao,P114,Toys,1,4940.79,Debit Card,Ahmedabad,amit.rao492@example.com
493,Priya,Sharma,P129,Home,8,29836.8,Credit Card,Delhi,priya.sharma493@example.com
494,Nikhil,Nair,P159,Apparel,10,34275.4,Debit Card,Ahmedabad,nikhil.nair494@example.com
495,Rahul,Rao,P101,Apparel,1,2616.06,UPI,Mumbai,rahul.rao495@example.com
496,Priya,Iyer,P080,Electronics,3,5199.81,Debit Card,Mumbai,priya.iyer496.d2@example.com
497,Arjun,Das,P187,Home,8,6846.72,Net Banking,Kolkata,arjun.das497@example.com
498,Amit,Rao,P091,Apparel,6,2850.78,Cash on Delivery,Ahmedabad,amit.rao498@example.com
499,Amit,Iyer,P086,Grocery,4,12761.32,Net Banking,Hyderabad,amit.iyer499@example.com
500,Vikram,Singh,P162,Electronics,3,3840.15,Net Banking,Chennai,vikram.singh500@example.com
501,Rohan,Rao,P017,Grocery,7,19084.8,Cash on Delivery,Delhi,rohan.rao501.d2@example.com
502,Sneha,Iyer,P179,Toys,1,1548.76,Net Banking,Mumbai,sneha.iyer502@example.com
503,Divya,Patel,P093,Toys,5,6802.75,Wallet,Mumbai,divya.patel503@example.com
504,Kavya,Khan,P078,Grocery,6,2300.22,Wallet,Bengaluru,kavya.khan504@example.com
505,Nikhil,Rao,P090,Home,9,21851.64,Credit Card,Pune,nikhil.rao505@example.com
506,Lakshmi,Khan,P172,Grocery,6,21066.78,UPI,Bengaluru,lakshmi.khan506@example.com
507,Vikram,Patel,P061,Apparel,6,20576.88,Debit Card,Hyderabad,vikram.patel507@example.com
508,Nikhil,Nair,P172,Grocery,8,28089.04,Net Banking,Kolkata,nikhil.nair508@example.com
509,Rahul,Patel,P044,Apparel,10,23967.9,UPI,Chennai,rahul.patel509@example.com
510,Arjun,Reddy,P065,Grocery,10,1097.1,Debit Card,Mumbai,arjun.reddy510.d2@example.com
511,Meera,Das,P150,Toys,3,8812.74,UPI,Ahmedabad,meera.das511@example.com
512,Rahul,Nair,P092,Electronics,7,26326.23,UPI,Delhi,rahul.nair512@example.com
513,Amit,Patel,P071,Books,5,23768.05,Wallet,Chennai,amit.patel513@example.com
514,Karan,Sharma,P061,Apparel,3,10288.44,Net Banking,Ahmedabad,karan.sharma514.d3@example.com
515,Meera,Khan,P052,Books,10,6296.2,UPI,Delhi,meera.khan515@example.com
516,Priya,Patel,P051,Home,4,7238.2,Cash on Delivery,Hyderabad,priya.patel516@example.com
517,Arjun,Joshi,P021,Grocery,2,3786.74,Debit Card,Hyderabad,arjun.joshi517@example.com
518,Amit,Verma,P049,Apparel,5,17986.55,UPI,Hyderabad,amit.verma518@example.com
519,Arjun,Joshi,P055,Grocery,6,12117.54,Credit Card,Ahmedabad,arjun.joshi519@example.com
520,Arjun,Patel,P104,Books,9,15136.56,UPI,Pune,arjun.patel520.d3@example.com
521,Arjun,Nair,P012,Books,2,9482.32,Cash on Delivery,Kolkata,arjun.nair521@example.com
522,Amit,Sharma,P066,Books,8,7620.8,Net Banking,Pune,amit.sharma522@example.com
523,Arjun,Patel,P015,Electronics,7,19638.43,Net Banking,Chennai,arjun.patel523@example.com
524,Vikram,Khan,P040,Apparel,4,6934.44,UPI,Chennai,vikram.khan524@example.com
525,Kavya,Khan,P093,Toys,7,9523.85,Wallet,Delhi,kavya.khan525@example.com
526,Arjun,Iyer,P169,Toys,5,7110.35,Wallet,Chennai,arjun.iyer526@example.com
527,Priya,Verma,P183,Grocery,8,10423.04,UPI,Ahmedabad,priya.verma527@example.com
528,Kavya,Khan,P144,Grocery,5,7500.9,Cash on Delivery,Chennai,kavya.khan528@example.com
529,Amit,Khan,P034,Electronics,7,4441.01,Net Banking,Mumbai,amit.khan529.d3@example.com
530,Vikram,Verma,P168,Books,6,15511.2,Debit Card,Kolkata,vikram.verma530@example.com
531,Amit,Das,P194,Books,2,4640.84,Debit Card,Mumbai,amit.das531@example.com
532,Karan,Khan,P016,Grocery,9,13352.13,Debit Card,Chennai,karan.khan532@example.com
533,Vikram,Patel,P156,Grocery,6,5418.72,Wallet,Delhi,vikram.patel533@example.com
534,Kavya,Joshi,P136,Toys,4,18761.84,Credit Card,Ahmedabad,kavya.joshi534@example.com
535,Kavya,Gupta,P128,Toys,4,8037.6,Net Banking,Bengaluru,kavya.gupta535@example.com
536,Sneha,Verma,P083,Electronics,1,4747.3,Wallet,Hyderabad,sneha.verma536@example.com
537,Kavya,Sharma,P017,Grocery,7,19084.8,Debit Card,Kolkata,kavya.sharma537@example.com
538,Divya,Sharma,P105,Grocery,7,21598.36,UPI,Hyderabad,divya.sharma538@example.com
539,Divya,Iyer,P068,Home,7,18873.61,UPI,Bengaluru,divya.iyer539@example.com
540,Rohan,Singh,P084,Books,9,1586.07,Net Banking,Bengaluru,rohan.singh540.d3@example.com
541,Lakshmi,Singh,P146,Apparel,3,4001.58,Debit Card,Hyderabad,lakshmi.singh541.d3@example.com
542,Arjun,Sharma,P073,Electronics,2,4620.78,Net Banking,Bengaluru,arjun.sharma542@example.com
543,Suresh,Iyer,P042,Books,6,23967.72,Cash on Delivery,Hyderabad,suresh.iyer543@example.com
544,Priya,Nair,P054,Apparel,6,4141.38,Debit Card,Kolkata,priya.nair544@example.com
545,Amit,Reddy,P036,Apparel,5,4011.6,Debit Card,Hyderabad,amit.reddy545@example.com
546,Vikram,Khan,P035,Home,5,4332.8,Wallet,Pune,vikram.khan546@example.com
547,Suresh,Verma,P025,Books,3,6499.74,Net Banking,Mumbai,suresh.verma547@example.com
548,Nikhil,Rao,P107,Home,6,22274.22,Credit Card,Bengaluru,nikhil.rao548@example.com
549,Priya,Patel,P052,Books,1,629.62,Cash on Delivery,Bengaluru,priya.patel549@example.com
550,Sneha,Joshi,P148,Electronics,7,31882.06,Credit Card,Delhi,sneha.joshi550@example.com
551,Sneha,Reddy,P082,Books,2,1597.52,Net Banking,Delhi,sneha.reddy551@example.com
552,Amit,Patel,P135,Books,7,34317.57,Debit Card,Delhi,amit.patel552@example.com
553,Sneha,Khan,P163,Apparel,9,2329.92,UPI,Ahmedabad,sneha.khan553@example.com
554,Karan,Iyer,P020,Books,6,17264.76,Wallet,Mumbai,karan.iyer554@example.com
555,Amit,Singh,P070,Grocery,3,10403.82,UPI,Mumbai,amit.singh555@example.com
556,Priya,Gupta,P012,Books,4,18964.64,Debit Card,Kolkata,priya.gupta556@example.com
557,Arjun,Joshi,P069,Books,1,2853.39,Wallet,Ahmedabad,arjun.joshi557.d2@example.com
558,Arjun,Joshi,P140,Books,5,18800.05,Net Banking,Chennai,arjun.joshi558@example.com
559,Arjun,Khan,P103,Grocery,7,18804.31,Net Banking,Kolkata,arjun.khan559@example.com
560,Nikhil,Gupta,P039,Books,7,20205.36,Debit Card,Hyderabad,nikhil.gupta560@example.com
561,Rohan,Joshi,P062,Home,10,47907.7,Cash on Delivery,Kolkata,rohan.joshi561@example.com
